-76.58709999999994	0.4503163115576024
-77.25340000000044	0.4489553404487859
-76.1104000000003	0.44567104151844644
-65.84139999999972	0.4355147029149611
-62.44450000000045	0.42498282851027486
-68.00769999999984	0.41633402207150044
-68.75469999999979	0.405636788109339
-68.18769999999974	0.3945269428352917
-63.64119999999997	0.385553543756251
-62.91039999999982	0.3762324212417381
-64.72839999999981	0.36518479261368236
-63.298299999999905	0.3553661853575406
-61.18749999999974	0.34570430805270674
-64.77430000000014	0.335366891199568
-59.86240000000011	0.3248508349326962
-57.113500000000045	0.3158663067566821
-53.1012999999999	0.30471891403255175
-60.122200000000234	0.29488661052100246
-59.51439999999988	0.28504089155664253
-58.37829999999992	0.2749765076971549
-62.501199999999415	0.26435657559175857
-54.79149999999994	0.255163638596232
-57.264099999999836	0.2460938867773998
-59.18229999999988	0.23601096538818095
-63.93729999999897	0.2247978697309482
-73.5978999999986	0.21547726663167566
-72.88569999999918	0.20472024605279768
-67.78599999999886	0.1944952425114495
-65.27049999999969	0.18509458424466618
